ride_id,customer_id,trip_distance,fare_amount,tpep_pickup_datetime,tpep_dropoff_datetime,status,order_id,customer_name,total,order_date,channel,trip_duration_minutes
4611.0,C404,27.36,952.41,2024-11-20 07:27:00,2024-11-20 08:03:00,completed,,,,,,36.0
4612.0,C316,8.25,206.61,2025-01-07 00:00:00,2025-01-07 00:38:00,completed,,,,,,38.0
4613.0,C405,14.29,668.88,2024-11-30 22:02:00,2024-11-30 23:08:00,completed,,,,,,66.0
4614.0,C662,25.0,1391.57,2025-01-05 04:14:00,2025-01-05 05:38:00,completed,,,,,,84.0
4615.0,C502,16.25,906.7,2025-01-03 23:27:00,2025-01-04 00:30:00,completed,,,,,,63.0
4616.0,C246,27.31,1250.51,2024-12-01 09:01:00,2024-12-01 09:33:00,refunded,,,,,,32.0
4617.0,C292,14.69,718.13,2024-11-19 12:54:00,2024-11-19 13:15:00,cancelled,,,,,,21.0
4618.0,C572,14.44,773.58,2024-11-09 20:49:00,2024-11-09 22:06:00,completed,,,,,,77.0
4619.0,C636,9.0,441.35,2024-11-17 12:21:00,2024-11-17 12:44:00,completed,,,,,,23.0
4620.0,C752,13.48,788.5,2024-11-02 09:10:00,2024-11-02 10:36:00,completed,,,,,,86.0
4621.0,C544,6.37,316.0,2024-12-09 00:40:00,2024-12-09 01:32:00,completed,,,,,,52.0
4622.0,C641,5.58,238.84,2025-01-03 15:44:00,2025-01-03 16:38:00,refunded,,,,,,54.0
4623.0,C362,18.79,570.65,2024-12-25 13:26:00,2024-12-25 13:49:00,completed,,,,,,23.0
4624.0,C428,5.74,243.07,2025-01-05 10:17:00,2025-01-05 10:43:00,completed,,,,,,26.0
4625.0,C707,11.47,393.44,2024-12-17 11:29:00,2024-12-17 12:52:00,completed,,,,,,83.0
4626.0,C492,17.68,562.99,2024-11-18 08:42:00,2024-11-18 09:49:00,refunded,,,,,,67.0
4627.0,C559,1.81,41.8,2024-12-10 19:03:00,2024-12-10 19:46:00,completed,,,,,,43.0
4628.0,C582,11.73,418.95,2024-12-18 00:47:00,2024-12-18 02:00:00,completed,,,,,,73.0
4629.0,C328,27.99,719.47,2024-12-26 05:05:00,2024-12-26 06:07:00,completed,,,,,,62.0
4630.0,C516,20.93,1175.02,2025-01-07 10:04:00,2025-01-07 11:31:00,refunded,,,,,,87.0
4631.0,C757,10.4,457.18,2024-11-10 18:18:00,2024-11-10 19:05:00,completed,,,,,,47.0
4632.0,C395,26.21,531.44,2024-12-21 04:12:00,2024-12-21 05:35:00,completed,,,,,,83.0
4633.0,C175,18.04,427.87,2024-11-23 03:54:00,2024-11-23 05:16:00,completed,,,,,,82.0
4634.0,C693,14.02,748.27,2024-12-23 01:39:00,2024-12-23 03:07:00,completed,,,,,,88.0
4635.0,C133,6.08,303.53,2025-01-09 04:03:00,2025-01-09 04:15:00,cancelled,,,,,,12.0
4636.0,C663,22.67,1068.3,2025-01-01 10:04:00,2025-01-01 10:30:00,completed,,,,,,26.0
4637.0,C815,27.14,700.41,2024-11-16 22:02:00,2024-11-16 23:26:00,cancelled,,,,,,84.0
4638.0,C906,3.88,185.07,2024-11-24 14:50:00,2024-11-24 15:35:00,completed,,,,,,45.0
4639.0,C669,26.95,662.49,2024-12-22 15:00:00,2024-12-22 15:59:00,completed,,,,,,59.0
4640.0,C800,6.97,193.36,2024-12-10 23:24:00,2024-12-10 23:30:00,cancelled,,,,,,6.0
4641.0,C306,17.87,717.44,2024-12-09 17:38:00,2024-12-09 18:25:00,refunded,,,,,,47.0
4642.0,C721,21.86,848.86,2024-12-03 10:42:00,2024-12-03 12:05:00,completed,,,,,,83.0
4643.0,C955,6.33,311.5,2024-12-31 08:51:00,2024-12-31 09:59:00,completed,,,,,,68.0
4644.0,C911,20.9,1030.8,2024-11-30 23:58:00,2024-12-01 00:05:00,completed,,,,,,7.0
4645.0,C390,11.93,556.94,2024-11-22 21:49:00,2024-11-22 23:04:00,completed,,,,,,75.0
4646.0,C936,25.7,1272.36,2025-01-08 22:43:00,2025-01-08 23:51:00,completed,,,,,,68.0
4647.0,C761,11.39,254.38,2024-12-01 22:37:00,2024-12-01 23:57:00,completed,,,,,,80.0
4648.0,C988,2.7,88.94,2024-12-03 06:20:00,2024-12-03 07:39:00,completed,,,,,,79.0
4649.0,C144,25.08,1430.72,2025-01-01 00:45:00,2025-01-01 00:56:00,completed,,,,,,11.0
4650.0,C943,8.7,453.53,2024-11-16 02:09:00,2024-11-16 02:39:00,completed,,,,,,30.0
4651.0,C929,24.58,1013.59,2024-11-20 02:08:00,2024-11-20 03:19:00,completed,,,,,,71.0
4652.0,C961,2.97,163.1,2024-12-31 20:47:00,2024-12-31 21:23:00,completed,,,,,,36.0
4653.0,C791,24.38,884.29,2024-12-17 17:33:00,2024-12-17 17:50:00,completed,,,,,,17.0
4654.0,C794,10.91,384.95,2024-12-19 21:32:00,2024-12-19 21:47:00,cancelled,,,,,,15.0
4655.0,C603,17.78,628.47,2024-12-13 05:01:00,2024-12-13 05:25:00,cancelled,,,,,,24.0
4656.0,C571,26.44,822.35,2024-12-04 10:06:00,2024-12-04 11:00:00,completed,,,,,,54.0
4657.0,C757,14.18,705.3,2024-11-04 14:42:00,2024-11-04 14:53:00,completed,,,,,,11.0
4658.0,C544,6.88,242.3,2025-01-01 10:09:00,2025-01-01 10:16:00,completed,,,,,,7.0
4659.0,C394,20.75,481.08,2024-12-04 01:02:00,2024-12-04 01:11:00,completed,,,,,,9.0
4660.0,C384,12.54,304.02,2024-12-13 22:56:00,2024-12-13 23:05:00,completed,,,,,,9.0
4661.0,C708,25.03,604.75,2024-12-07 08:54:00,2024-12-07 09:54:00,completed,,,,,,60.0
4662.0,C627,29.0,886.03,2025-01-01 10:39:00,2025-01-01 11:40:00,cancelled,,,,,,61.0
4663.0,C313,12.88,464.06,2024-11-28 08:58:00,2024-11-28 09:06:00,completed,,,,,,8.0
4664.0,C498,27.24,1135.4,2024-12-23 03:53:00,2024-12-23 04:58:00,completed,,,,,,65.0
4665.0,C616,7.06,215.86,2024-12-07 16:43:00,2024-12-07 16:52:00,completed,,,,,,9.0
4666.0,C132,18.49,635.46,2024-12-21 07:24:00,2024-12-21 07:47:00,completed,,,,,,23.0
4667.0,C659,2.93,97.38,2024-12-29 22:20:00,2024-12-29 23:48:00,completed,,,,,,88.0
4668.0,C701,1.37,31.75,2024-11-24 08:34:00,2024-11-24 09:47:00,completed,,,,,,73.0
4669.0,C751,23.43,806.99,2024-12-12 10:07:00,2024-12-12 11:11:00,completed,,,,,,64.0
4670.0,C720,3.07,163.49,2024-11-17 08:41:00,2024-11-17 10:03:00,completed,,,,,,82.0
4671.0,C904,1.72,88.24,2024-11-02 21:37:00,2024-11-02 22:53:00,refunded,,,,,,76.0
4672.0,C622,1.7,101.75,2024-11-30 01:16:00,2024-11-30 01:30:00,cancelled,,,,,,14.0
4673.0,C698,2.45,146.31,2024-11-10 09:26:00,2024-11-10 09:54:00,cancelled,,,,,,28.0
4674.0,C783,10.3,502.89,2024-11-20 19:59:00,2024-11-20 20:25:00,completed,,,,,,26.0
4675.0,C548,11.29,649.76,2024-12-11 18:01:00,2024-12-11 19:28:00,completed,,,,,,87.0
4676.0,C341,28.55,1114.58,2024-12-01 00:11:00,2024-12-01 00:50:00,cancelled,,,,,,39.0
4677.0,C388,17.61,398.97,2024-11-28 15:52:00,2024-11-28 16:51:00,completed,,,,,,59.0
4678.0,C387,21.08,939.95,2024-11-17 22:44:00,2024-11-17 23:25:00,refunded,,,,,,41.0
4679.0,C984,8.14,425.03,2024-12-28 12:02:00,2024-12-28 12:38:00,completed,,,,,,36.0
4680.0,C665,20.23,526.79,2024-12-16 18:49:00,2024-12-16 19:50:00,completed,,,,,,61.0
4681.0,C146,12.6,706.62,2024-12-08 20:38:00,2024-12-08 21:29:00,completed,,,,,,51.0
4682.0,C460,20.0,579.05,2024-12-17 22:23:00,2024-12-17 23:25:00,completed,,,,,,62.0
4683.0,C296,12.96,621.28,2024-11-14 20:18:00,2024-11-14 21:39:00,completed,,,,,,81.0
4684.0,C241,27.47,913.4,2024-11-01 00:48:00,2024-11-01 01:59:00,completed,,,,,,71.0
4685.0,C236,9.52,442.32,2024-12-25 21:42:00,2024-12-25 22:10:00,refunded,,,,,,28.0
4686.0,C645,14.76,780.84,2024-11-12 13:29:00,2024-11-12 14:01:00,completed,,,,,,32.0
4687.0,C789,17.24,717.45,2024-12-11 05:44:00,2024-12-11 07:04:00,refunded,,,,,,80.0
4688.0,C581,5.54,186.45,2024-12-31 15:57:00,2024-12-31 16:20:00,completed,,,,,,23.0
4689.0,C334,25.37,1358.62,2025-01-01 02:59:00,2025-01-01 04:00:00,cancelled,,,,,,61.0
4690.0,C682,23.19,576.09,2024-12-25 04:11:00,2024-12-25 05:36:00,cancelled,,,,,,85.0
4691.0,C968,4.79,176.62,2024-12-05 08:57:00,2024-12-05 10:08:00,completed,,,,,,71.0
4692.0,C696,20.46,957.46,2025-01-06 03:01:00,2025-01-06 03:06:00,cancelled,,,,,,5.0
4693.0,C835,27.89,1620.88,2025-01-08 01:39:00,2025-01-08 02:27:00,completed,,,,,,48.0
4694.0,C259,4.85,237.59,2024-11-14 18:20:00,2024-11-14 18:48:00,cancelled,,,,,,28.0
4695.0,C306,26.13,1029.76,2024-12-19 14:17:00,2024-12-19 15:41:00,completed,,,,,,84.0
4696.0,C764,10.75,234.38,2024-11-06 10:01:00,2024-11-06 10:22:00,completed,,,,,,21.0
4697.0,C896,2.66,79.43,2024-12-28 05:26:00,2024-12-28 06:31:00,cancelled,,,,,,65.0
4698.0,C802,22.35,597.58,2024-11-06 20:06:00,2024-11-06 21:18:00,completed,,,,,,72.0
4699.0,C859,22.53,689.51,2024-11-07 17:04:00,2024-11-07 17:55:00,completed,,,,,,51.0
4700.0,C124,1.46,42.95,2024-11-26 14:39:00,2024-11-26 15:54:00,cancelled,,,,,,75.0
4701.0,C153,13.22,298.43,2024-12-18 00:22:00,2024-12-18 01:21:00,completed,,,,,,59.0
4702.0,C369,1.63,63.17,2024-12-15 14:55:00,2024-12-15 15:41:00,refunded,,,,,,46.0
4703.0,C830,19.2,750.74,2024-12-20 09:39:00,2024-12-20 11:00:00,completed,,,,,,81.0
4704.0,C938,29.17,1390.42,2024-11-04 08:05:00,2024-11-04 09:10:00,refunded,,,,,,65.0
4705.0,C172,16.11,584.39,2024-11-05 03:59:00,2024-11-05 05:18:00,completed,,,,,,79.0
4706.0,C737,21.04,673.8,2024-12-19 13:15:00,2024-12-19 13:49:00,cancelled,,,,,,34.0
4707.0,C808,24.8,1085.22,2024-12-09 05:40:00,2024-12-09 05:53:00,completed,,,,,,13.0
4708.0,C181,18.21,795.51,2024-11-25 05:58:00,2024-11-25 06:06:00,completed,,,,,,8.0
4709.0,C217,5.21,266.39,2024-12-19 18:02:00,2024-12-19 18:15:00,completed,,,,,,13.0
4710.0,C590,3.71,75.11,2024-11-18 17:31:00,2024-11-18 17:36:00,completed,,,,,,5.0
4711.0,C925,22.71,683.19,2024-12-06 05:50:00,2024-12-06 07:06:00,completed,,,,,,76.0
4712.0,C635,5.5,306.24,2025-01-08 21:45:00,2025-01-08 22:56:00,cancelled,,,,,,71.0
4713.0,C650,22.21,718.06,2024-12-23 10:32:00,2024-12-23 11:29:00,cancelled,,,,,,57.0
4714.0,C817,25.44,1176.59,2024-12-28 18:57:00,2024-12-28 19:06:00,completed,,,,,,9.0
4715.0,C306,1.86,86.36,2024-11-16 20:46:00,2024-11-16 21:08:00,cancelled,,,,,,22.0
4716.0,C500,9.66,281.32,2024-11-08 22:38:00,2024-11-08 23:11:00,completed,,,,,,33.0
4717.0,C339,22.78,981.69,2024-11-04 07:07:00,2024-11-04 08:02:00,completed,,,,,,55.0
4718.0,C661,15.62,549.78,2024-12-26 15:48:00,2024-12-26 16:38:00,cancelled,,,,,,50.0
4719.0,C849,26.94,1152.0,2024-11-29 19:10:00,2024-11-29 20:08:00,completed,,,,,,58.0
4720.0,C148,10.83,271.62,2024-11-18 19:38:00,2024-11-18 20:13:00,completed,,,,,,35.0
4721.0,C524,25.24,1068.03,2024-11-07 20:09:00,2024-11-07 21:20:00,completed,,,,,,71.0
4722.0,C635,25.42,1315.13,2024-12-14 08:03:00,2024-12-14 09:14:00,cancelled,,,,,,71.0
4723.0,C851,22.91,883.33,2024-11-08 09:40:00,2024-11-08 10:40:00,completed,,,,,,60.0
4724.0,C594,24.72,1260.3,2025-01-06 13:57:00,2025-01-06 14:58:00,completed,,,,,,61.0
4725.0,C993,14.71,709.75,2025-01-07 12:37:00,2025-01-07 13:37:00,refunded,,,,,,60.0
4726.0,C693,22.98,1255.98,2024-12-04 02:22:00,2024-12-04 03:44:00,completed,,,,,,82.0
4727.0,C353,7.62,167.48,2024-11-18 00:43:00,2024-11-18 01:19:00,completed,,,,,,36.0
4728.0,C489,16.01,461.41,2024-12-12 21:07:00,2024-12-12 22:10:00,completed,,,,,,63.0
4729.0,C926,20.94,1241.07,2024-12-02 19:20:00,2024-12-02 20:35:00,completed,,,,,,75.0
4730.0,C914,8.35,287.75,2024-11-08 08:53:00,2024-11-08 09:00:00,completed,,,,,,7.0
4731.0,C101,16.04,360.33,2024-12-04 17:51:00,2024-12-04 18:55:00,completed,,,,,,64.0
4732.0,C781,6.15,166.64,2024-12-08 00:25:00,2024-12-08 01:15:00,refunded,,,,,,50.0
4733.0,C754,7.41,265.12,2024-12-09 02:05:00,2024-12-09 03:08:00,completed,,,,,,63.0
4734.0,C313,11.36,589.98,2024-12-15 23:24:00,2024-12-15 23:35:00,cancelled,,,,,,11.0
4735.0,C621,1.94,96.89,2025-01-01 01:59:00,2025-01-01 02:47:00,completed,,,,,,48.0
4736.0,C108,15.03,544.04,2024-12-27 04:39:00,2024-12-27 05:59:00,cancelled,,,,,,80.0
4737.0,C941,28.18,1179.41,2024-11-05 08:52:00,2024-11-05 09:44:00,completed,,,,,,52.0
4738.0,C312,2.59,82.0,2024-12-11 03:09:00,2024-12-11 04:23:00,completed,,,,,,74.0
4739.0,C192,27.21,1470.7,2024-12-28 01:37:00,2024-12-28 02:22:00,cancelled,,,,,,45.0
4740.0,C823,20.73,470.62,2024-11-22 06:38:00,2024-11-22 08:07:00,completed,,,,,,89.0
4741.0,C570,3.17,76.02,2024-12-13 02:23:00,2024-12-13 03:09:00,completed,,,,,,46.0
4742.0,C300,27.53,772.23,2025-01-09 07:03:00,2025-01-09 08:05:00,refunded,,,,,,62.0
4743.0,C322,19.56,1090.24,2025-01-09 01:25:00,2025-01-09 02:47:00,completed,,,,,,82.0
4744.0,C926,11.11,506.81,2024-12-10 03:05:00,2024-12-10 04:05:00,completed,,,,,,60.0
4745.0,C505,15.05,718.83,2024-12-14 08:18:00,2024-12-14 09:09:00,completed,,,,,,51.0
4746.0,C659,21.98,672.14,2024-12-07 19:52:00,2024-12-07 20:28:00,completed,,,,,,36.0
4747.0,C775,22.01,961.43,2024-12-07 01:41:00,2024-12-07 01:54:00,completed,,,,,,13.0
4748.0,C906,26.77,626.25,2024-12-07 02:33:00,2024-12-07 03:51:00,completed,,,,,,78.0
4749.0,C154,2.06,94.53,2024-12-17 23:08:00,2024-12-17 23:22:00,completed,,,,,,14.0
4750.0,C340,27.26,1319.62,2024-11-25 10:16:00,2024-11-25 11:45:00,cancelled,,,,,,89.0
4751.0,C837,6.96,340.11,2024-11-22 04:21:00,2024-11-22 05:49:00,refunded,,,,,,88.0
4752.0,C649,23.43,510.47,2025-01-04 06:51:00,2025-01-04 07:08:00,refunded,,,,,,17.0
4753.0,C248,16.36,964.18,2024-12-14 16:55:00,2024-12-14 17:06:00,completed,,,,,,11.0
4754.0,C395,4.76,110.15,2024-12-29 06:28:00,2024-12-29 07:41:00,cancelled,,,,,,73.0
4755.0,C524,25.4,1137.4,2024-12-18 06:35:00,2024-12-18 07:31:00,completed,,,,,,56.0
4756.0,C828,1.76,51.39,2024-12-30 04:06:00,2024-12-30 05:01:00,cancelled,,,,,,55.0
4757.0,C156,10.74,550.74,2024-11-18 16:13:00,2024-11-18 17:06:00,completed,,,,,,53.0
4758.0,C338,20.84,1025.15,2024-12-05 00:22:00,2024-12-05 00:56:00,cancelled,,,,,,34.0
4759.0,C830,17.53,419.99,2024-11-11 21:49:00,2024-11-11 22:08:00,refunded,,,,,,19.0
4760.0,C935,13.57,583.56,2024-12-05 01:11:00,2024-12-05 02:31:00,refunded,,,,,,80.0
4761.0,C408,5.69,296.82,2024-12-31 07:09:00,2024-12-31 07:40:00,completed,,,,,,31.0
4762.0,C420,24.66,702.26,2024-12-29 06:55:00,2024-12-29 08:10:00,refunded,,,,,,75.0
4763.0,C564,25.71,576.48,2024-12-28 20:18:00,2024-12-28 21:32:00,completed,,,,,,74.0
4764.0,C681,5.75,142.38,2024-11-23 02:29:00,2024-11-23 03:25:00,completed,,,,,,56.0
4765.0,C959,15.2,830.2,2024-11-29 00:23:00,2024-11-29 00:54:00,completed,,,,,,31.0
4766.0,C448,6.02,134.81,2024-12-20 02:51:00,2024-12-20 04:13:00,cancelled,,,,,,82.0
4767.0,C979,25.68,759.98,2024-11-17 14:29:00,2024-11-17 14:54:00,completed,,,,,,25.0
4768.0,C424,16.1,461.89,2024-11-07 09:25:00,2024-11-07 09:51:00,completed,,,,,,26.0
4769.0,C370,16.13,442.88,2024-11-28 13:01:00,2024-11-28 13:41:00,completed,,,,,,40.0
4770.0,C658,17.75,828.76,2024-11-04 06:46:00,2024-11-04 08:12:00,cancelled,,,,,,86.0
4771.0,C354,10.34,552.76,2024-11-12 00:43:00,2024-11-12 01:49:00,completed,,,,,,66.0
4772.0,C658,23.31,1228.71,2024-12-10 23:10:00,2024-12-11 00:04:00,completed,,,,,,54.0
4773.0,C378,7.36,197.94,2024-12-23 11:22:00,2024-12-23 11:45:00,completed,,,,,,23.0
4774.0,C213,3.87,227.47,2024-12-07 03:57:00,2024-12-07 04:11:00,completed,,,,,,14.0
4775.0,C392,26.56,1438.85,2025-01-02 06:51:00,2025-01-02 07:58:00,cancelled,,,,,,67.0
4776.0,C274,1.51,73.67,2024-11-15 04:00:00,2024-11-15 04:18:00,cancelled,,,,,,18.0
4777.0,C684,18.24,615.31,2024-12-30 22:34:00,2024-12-30 22:40:00,completed,,,,,,6.0
4778.0,C562,15.9,441.34,2024-12-26 13:56:00,2024-12-26 15:13:00,cancelled,,,,,,77.0
4779.0,C842,21.23,617.76,2024-12-15 12:20:00,2024-12-15 13:40:00,refunded,,,,,,80.0
4780.0,C850,9.92,264.45,2024-11-28 14:40:00,2024-11-28 15:12:00,completed,,,,,,32.0
4781.0,C417,25.02,1134.67,2024-11-29 23:22:00,2024-11-30 00:15:00,completed,,,,,,53.0
4782.0,C810,26.22,531.37,2024-12-23 16:08:00,2024-12-23 16:33:00,completed,,,,,,25.0
4783.0,C505,19.94,719.42,2024-12-25 03:30:00,2024-12-25 04:51:00,cancelled,,,,,,81.0
4784.0,C848,4.17,237.24,2024-11-12 15:47:00,2024-11-12 16:39:00,cancelled,,,,,,52.0
4785.0,C762,9.05,483.57,2024-11-10 02:29:00,2024-11-10 03:04:00,completed,,,,,,35.0
4786.0,C884,13.91,482.53,2024-12-31 08:41:00,2024-12-31 09:34:00,completed,,,,,,53.0
4787.0,C412,3.16,147.63,2024-12-10 19:59:00,2024-12-10 21:17:00,completed,,,,,,78.0
4788.0,C893,7.32,184.22,2024-12-26 00:19:00,2024-12-26 00:28:00,completed,,,,,,9.0
4789.0,C205,20.04,700.25,2024-12-04 12:43:00,2024-12-04 13:51:00,completed,,,,,,68.0
4790.0,C348,27.79,1634.51,2024-12-04 20:39:00,2024-12-04 21:48:00,completed,,,,,,69.0
4791.0,C395,6.53,191.49,2024-12-29 04:14:00,2024-12-29 05:44:00,completed,,,,,,90.0
4792.0,C115,9.04,313.43,2024-11-14 10:08:00,2024-11-14 10:32:00,completed,,,,,,24.0
4793.0,C502,11.79,582.93,2025-01-03 01:17:00,2025-01-03 02:34:00,completed,,,,,,77.0
4794.0,C603,13.2,787.45,2024-11-30 20:31:00,2024-11-30 21:15:00,refunded,,,,,,44.0
4795.0,C165,5.06,160.84,2024-12-26 17:39:00,2024-12-26 18:01:00,completed,,,,,,22.0
4796.0,C903,16.26,591.0,2024-11-07 05:30:00,2024-11-07 06:06:00,refunded,,,,,,36.0
4797.0,C571,10.53,447.38,2024-11-22 04:17:00,2024-11-22 04:26:00,cancelled,,,,,,9.0
4798.0,C280,2.79,118.71,2025-01-02 06:29:00,2025-01-02 07:38:00,completed,,,,,,69.0
4799.0,C186,24.53,630.59,2024-11-05 03:18:00,2024-11-05 04:18:00,cancelled,,,,,,60.0
4800.0,C503,20.89,620.49,2024-11-18 09:04:00,2024-11-18 10:22:00,completed,,,,,,78.0
4801.0,C597,14.82,584.09,2024-11-23 12:47:00,2024-11-23 14:09:00,completed,,,,,,82.0
4802.0,C570,23.84,1169.33,2024-11-18 07:48:00,2024-11-18 08:22:00,completed,,,,,,34.0
4803.0,C501,10.8,611.45,2024-11-16 13:00:00,2024-11-16 14:30:00,completed,,,,,,90.0
4804.0,C419,15.38,571.0,2024-12-20 07:09:00,2024-12-20 07:23:00,completed,,,,,,14.0
4805.0,C761,20.42,843.02,2024-12-16 08:57:00,2024-12-16 10:25:00,completed,,,,,,88.0
4806.0,C354,20.35,944.34,2024-11-09 23:12:00,2024-11-09 23:19:00,completed,,,,,,7.0
4807.0,C964,19.77,603.01,2024-11-18 23:59:00,2024-11-19 01:25:00,completed,,,,,,86.0
4808.0,C713,1.28,53.42,2025-01-04 12:48:00,2025-01-04 13:35:00,completed,,,,,,47.0
4809.0,C779,11.57,499.79,2025-01-06 12:32:00,2025-01-06 13:59:00,completed,,,,,,87.0
4810.0,C419,16.88,881.31,2024-11-09 22:21:00,2024-11-09 22:33:00,cancelled,,,,,,12.0
4811.0,C893,11.01,367.83,2024-11-19 06:13:00,2024-11-19 06:48:00,completed,,,,,,35.0
4812.0,C606,18.93,1012.09,2024-11-21 00:45:00,2024-11-21 00:59:00,completed,,,,,,14.0
4813.0,C224,19.91,1141.85,2024-12-24 07:07:00,2024-12-24 07:32:00,completed,,,,,,25.0
4814.0,C517,11.95,375.47,2024-11-09 03:08:00,2024-11-09 04:18:00,cancelled,,,,,,70.0
4815.0,C695,27.05,1036.07,2024-12-19 21:57:00,2024-12-19 22:19:00,completed,,,,,,22.0
4816.0,C536,10.49,557.47,2024-12-11 06:53:00,2024-12-11 08:08:00,completed,,,,,,75.0
4817.0,C406,24.93,778.54,2024-12-15 22:44:00,2024-12-15 22:51:00,cancelled,,,,,,7.0
4818.0,C102,18.7,486.85,2024-12-13 12:40:00,2024-12-13 13:54:00,completed,,,,,,74.0
4819.0,C960,27.24,876.09,2024-11-21 06:07:00,2024-11-21 06:48:00,cancelled,,,,,,41.0
4820.0,C988,5.56,242.89,2024-12-19 20:03:00,2024-12-19 20:08:00,completed,,,,,,5.0
4821.0,C544,6.35,136.78,2024-12-21 20:42:00,2024-12-21 21:40:00,completed,,,,,,58.0
4822.0,C793,17.25,1033.04,2024-11-17 01:20:00,2024-11-17 02:13:00,cancelled,,,,,,53.0
4823.0,C315,9.79,338.1,2024-12-13 20:47:00,2024-12-13 21:21:00,cancelled,,,,,,34.0
4824.0,C490,10.43,269.12,2024-11-30 10:29:00,2024-11-30 10:52:00,completed,,,,,,23.0
4825.0,C940,18.88,976.31,2024-11-08 10:13:00,2024-11-08 10:57:00,completed,,,,,,44.0
4826.0,C482,16.98,854.67,2024-11-09 12:00:00,2024-11-09 12:57:00,refunded,,,,,,57.0
4827.0,C271,26.12,738.94,2024-12-28 09:32:00,2024-12-28 10:28:00,cancelled,,,,,,56.0
4828.0,C817,26.72,1446.18,2024-12-23 02:05:00,2024-12-23 03:32:00,completed,,,,,,87.0
4829.0,C461,14.23,470.49,2024-11-17 16:40:00,2024-11-17 17:01:00,completed,,,,,,21.0
4830.0,C254,11.18,493.11,2024-12-10 11:55:00,2024-12-10 12:12:00,refunded,,,,,,17.0
4831.0,C624,17.5,455.44,2024-11-25 04:34:00,2024-11-25 05:53:00,completed,,,,,,79.0
4832.0,C822,9.01,436.33,2024-11-02 15:37:00,2024-11-02 16:15:00,cancelled,,,,,,38.0
4833.0,C730,22.11,559.88,2024-11-12 16:53:00,2024-11-12 17:36:00,completed,,,,,,43.0
4834.0,C556,7.66,375.39,2025-01-09 07:42:00,2025-01-09 08:23:00,completed,,,,,,41.0
4835.0,C780,5.31,167.21,2024-12-27 08:46:00,2024-12-27 09:29:00,refunded,,,,,,43.0
4836.0,C509,2.83,87.93,2025-01-05 05:44:00,2025-01-05 06:11:00,completed,,,,,,27.0
4837.0,C534,18.42,642.73,2025-01-09 06:40:00,2025-01-09 07:28:00,refunded,,,,,,48.0
4838.0,C456,14.2,558.69,2025-01-01 06:25:00,2025-01-01 06:41:00,completed,,,,,,16.0
4839.0,C533,12.38,295.46,2024-12-09 04:31:00,2024-12-09 05:53:00,completed,,,,,,82.0
4840.0,C751,3.94,180.77,2025-01-01 07:55:00,2025-01-01 08:17:00,cancelled,,,,,,22.0
4841.0,C827,20.27,611.08,2024-11-22 05:27:00,2024-11-22 06:43:00,completed,,,,,,76.0
4842.0,C245,4.4,181.23,2024-12-18 23:36:00,2024-12-19 00:06:00,completed,,,,,,30.0
4843.0,C158,27.7,695.48,2025-01-07 20:20:00,2025-01-07 21:16:00,completed,,,,,,56.0
4844.0,C852,3.47,188.76,2025-01-08 01:17:00,2025-01-08 02:45:00,completed,,,,,,88.0
4845.0,C968,24.23,1392.56,2024-11-02 07:18:00,2024-11-02 07:40:00,cancelled,,,,,,22.0
4846.0,C329,18.92,417.3,2024-12-12 01:34:00,2024-12-12 02:01:00,cancelled,,,,,,27.0
4847.0,C627,8.59,198.45,2024-11-04 12:37:00,2024-11-04 14:01:00,refunded,,,,,,84.0
4848.0,C362,25.36,1329.52,2025-01-03 10:19:00,2025-01-03 11:23:00,completed,,,,,,64.0
4849.0,C419,22.55,624.69,2024-12-09 06:44:00,2024-12-09 07:24:00,completed,,,,,,40.0
4850.0,C183,23.06,1272.33,2024-12-17 00:42:00,2024-12-17 01:34:00,completed,,,,,,52.0
4851.0,C997,18.38,555.64,2024-11-29 00:58:00,2024-11-29 02:25:00,cancelled,,,,,,87.0
4852.0,C796,2.07,77.76,2024-12-07 19:27:00,2024-12-07 20:27:00,completed,,,,,,60.0
4853.0,C890,7.9,248.3,2024-12-26 08:44:00,2024-12-26 10:14:00,completed,,,,,,90.0
4854.0,C698,10.26,577.22,2024-12-18 11:54:00,2024-12-18 12:07:00,completed,,,,,,13.0
4855.0,C235,8.56,337.23,2024-12-25 11:12:00,2024-12-25 11:21:00,completed,,,,,,9.0
4856.0,C311,10.42,522.0,2024-12-18 01:58:00,2024-12-18 03:07:00,completed,,,,,,69.0
4857.0,C330,16.45,767.9,2024-12-14 14:18:00,2024-12-14 14:34:00,completed,,,,,,16.0
4858.0,C989,25.85,1402.49,2024-11-16 07:19:00,2024-11-16 08:10:00,completed,,,,,,51.0
4859.0,C991,1.92,47.52,2024-12-05 02:17:00,2024-12-05 03:32:00,completed,,,,,,75.0
4860.0,C450,4.04,229.49,2024-11-20 14:57:00,2024-11-20 16:16:00,refunded,,,,,,79.0
4861.0,C963,15.7,941.54,2024-11-26 10:31:00,2024-11-26 11:05:00,completed,,,,,,34.0
4862.0,C251,15.19,554.38,2024-12-26 02:22:00,2024-12-26 02:54:00,completed,,,,,,32.0
4863.0,C384,14.08,686.49,2024-12-13 02:11:00,2024-12-13 02:54:00,completed,,,,,,43.0
4864.0,C646,8.25,308.21,2025-01-08 11:00:00,2025-01-08 12:10:00,completed,,,,,,70.0
